1403636586,-0.01367,-0.01550,-0.05675,0.83545,0.02951,0.54827,-0.02333,
1403636586,-0.01897,-0.01536,-0.06305,0.83977,0.02920,0.54136,-0.02935,
1403636586,-0.02865,-0.01532,-0.06665,0.84961,0.02838,0.52527,-0.03794,
1403636586,-0.03257,-0.01556,-0.06633,0.85524,0.02673,0.51608,-0.03888,
1403636586,-0.03864,-0.01589,-0.06399,0.86798,0.01958,0.49520,-0.03169,
1403636586,-0.04461,-0.01325,-0.05915,0.87814,0.01037,0.47769,-0.02400,
1403636586,-0.05228,-0.00940,-0.05431,0.88676,0.00622,0.46159,-0.02343,
1403636586,-0.05673,-0.00834,-0.05247,0.89136,0.00393,0.45263,-0.02417,
1403636586,-0.06188,-0.00802,-0.05119,0.89604,0.00208,0.44329,-0.02463,
1403636586,-0.07329,-0.00899,-0.04927,0.90478,0.00001,0.42511,-0.02566,
1403636587,-0.07858,-0.01093,-0.04807,0.90838,0.00105,0.41737,-0.02537,
1403636587,-0.08509,-0.01727,-0.04402,0.91269,0.00419,0.40773,-0.02721,
1403636587,-0.08420,-0.03097,-0.03826,0.91027,0.00488,0.41275,-0.03189,
1403636587,-0.07956,-0.03898,-0.03734,0.90687,0.00719,0.41992,-0.03476,
1403636587,-0.07153,-0.04222,-0.03823,0.90413,0.01608,0.42532,-0.03730,
1403636587,-0.05529,-0.05540,-0.03883,0.90773,0.02259,0.41719,-0.03834,
1403636587,-0.04657,-0.07192,-0.03980,0.90852,0.02015,0.41560,-0.03825,
1403636587,-0.03744,-0.09504,-0.04081,0.90952,0.01655,0.41350,-0.03888,
1403636588,-0.03321,-0.10905,-0.04127,0.91003,0.01448,0.41239,-0.03967,
1403636588,-0.02914,-0.12494,-0.04152,0.91033,0.01263,0.41173,-0.04016,
1403636588,-0.02495,-0.14199,-0.04147,0.91021,0.01005,0.41210,-0.03987,
1403636588,-0.02062,-0.15981,-0.04096,0.90934,0.00725,0.41412,-0.03947,
1403636588,-0.01598,-0.17832,-0.04012,0.90797,0.00369,0.41722,-0.03871,
1403636588,-0.01147,-0.19697,-0.03924,0.90641,-0.00056,0.42068,-0.03797,
1403636588,-0.00720,-0.21586,-0.03877,0.90529,-0.00431,0.42322,-0.03628,
1403636588,0.00017,-0.25283,-0.04057,0.90551,-0.01084,0.42289,-0.03307,
1403636588,0.00290,-0.27028,-0.04254,0.90713,-0.01401,0.41955,-0.02985,
1403636588,0.00520,-0.28681,-0.04468,0.90948,-0.01687,0.41461,-0.02561,
1403636588,0.00732,-0.30116,-0.04735,0.91149,-0.02065,0.41013,-0.02339,
1403636588,0.00933,-0.31360,-0.05017,0.91288,-0.02214,0.40696,-0.02328,
1403636588,0.01269,-0.33371,-0.05524,0.91383,-0.02156,0.40486,-0.02311,
1403636589,0.00573,-0.31931,-0.05574,0.91085,-0.02103,0.41124,-0.02811,
1403636589,0.00197,-0.30758,-0.05455,0.91104,-0.02018,0.41071,-0.03020,
1403636589,-0.00204,-0.29457,-0.05383,0.91164,-0.01760,0.40939,-0.03169,
1403636589,-0.00594,-0.28026,-0.05334,0.91228,-0.01562,0.40792,-0.03324,
1403636589,-0.00980,-0.26431,-0.05292,0.91261,-0.01400,0.40707,-0.03523,
1403636589,-0.01388,-0.24661,-0.05193,0.91253,-0.01219,0.40709,-0.03766,
1403636589,-0.01835,-0.22778,-0.05041,0.91219,-0.00972,0.40775,-0.03950,
1403636589,-0.02312,-0.20788,-0.04835,0.91137,-0.00703,0.40944,-0.04148,
1403636589,-0.02833,-0.18717,-0.04573,0.91021,-0.00406,0.41183,-0.04365,
1403636589,-0.03350,-0.16595,-0.04258,0.90899,-0.00060,0.41435,-0.04529,
1403636589,-0.03854,-0.14407,-0.03913,0.90787,0.00164,0.41663,-0.04679,
1403636589,-0.04347,-0.12164,-0.03576,0.90725,0.00361,0.41781,-0.04813,
1403636589,-0.04870,-0.09847,-0.03294,0.90726,0.00576,0.41762,-0.04931,
1403636589,-0.05382,-0.07505,-0.03070,0.90773,0.00908,0.41640,-0.05045,
1403636589,-0.05894,-0.05155,-0.02956,0.90858,0.01183,0.41431,-0.05190,
1403636589,-0.06365,-0.02799,-0.02862,0.90928,0.01512,0.41258,-0.05248,
1403636589,-0.06850,-0.00456,-0.02769,0.90940,0.01758,0.41223,-0.05245,
1403636590,-0.07868,0.04258,-0.02688,0.90834,0.02025,0.41414,-0.05473,
1403636590,-0.08374,0.06581,-0.02666,0.90770,0.02191,0.41539,-0.05522,
1403636590,-0.08872,0.08894,-0.02654,0.90708,0.02371,0.41653,-0.05606,
1403636590,-0.09858,0.13402,-0.02753,0.90672,0.02757,0.41658,-0.05967,
1403636590,-0.10310,0.15509,-0.02891,0.90734,0.03069,0.41459,-0.06246,
1403636590,-0.10723,0.17438,-0.03069,0.90850,0.03408,0.41140,-0.06495,
1403636590,-0.11434,0.20851,-0.03472,0.91002,0.03995,0.40629,-0.07204,
1403636590,-0.11754,0.22317,-0.03619,0.90953,0.04256,0.40643,-0.07593,
1403636590,-0.12224,0.24509,-0.03585,0.90645,0.04673,0.41181,-0.08109,
1403636590,-0.12540,0.25587,-0.03407,0.90369,0.04924,0.41678,-0.08488,
1403636590,-0.12790,0.23900,-0.03002,0.90490,0.04904,0.41538,-0.07883,
1403636591,-0.12705,0.21289,-0.02715,0.90481,0.04588,0.41706,-0.07266,
1403636591,-0.12478,0.17854,-0.02402,0.90386,0.04293,0.42033,-0.06718,
1403636591,-0.12282,0.15935,-0.02315,0.90368,0.04085,0.42130,-0.06476,
1403636591,-0.11731,0.11777,-0.02321,0.90481,0.03608,0.41984,-0.06122,
1403636591,-0.11369,0.09585,-0.02429,0.90604,0.03408,0.41730,-0.06159,
1403636591,-0.10502,0.04991,-0.02780,0.90867,0.03002,0.41191,-0.06128,
1403636591,-0.10027,0.02612,-0.02965,0.90927,0.02883,0.41081,-0.06022,
1403636591,-0.09510,0.00282,-0.03160,0.90930,0.02844,0.41078,-0.06025,
1403636591,-0.08416,-0.04215,-0.03490,0.90859,0.02812,0.41196,-0.06290,
1403636591,-0.07874,-0.06358,-0.03642,0.90860,0.02669,0.41190,-0.06385,
1403636591,-0.06840,-0.10274,-0.04032,0.90951,0.02427,0.41006,-0.06368,
1403636591,-0.05965,-0.13476,-0.04646,0.91087,0.02083,0.40762,-0.06113,
1403636591,-0.05580,-0.14749,-0.05037,0.91121,0.01873,0.40711,-0.06010,
1403636592,-0.04777,-0.16725,-0.05912,0.91097,0.01523,0.40808,-0.05801,
1403636592,-0.04331,-0.17547,-0.06338,0.90966,0.01116,0.41169,-0.05385,
1403636592,-0.03863,-0.18250,-0.06747,0.90731,0.00542,0.41766,-0.04824,
1403636592,-0.03402,-0.18778,-0.07089,0.90351,0.00066,0.42636,-0.04344,
1403636592,-0.03010,-0.19153,-0.07337,0.89906,-0.00235,0.43608,-0.03908,
1403636592,-0.02641,-0.19458,-0.07457,0.89449,-0.00513,0.44574,-0.03432,
1403636592,-0.02275,-0.19730,-0.07463,0.88970,-0.00874,0.45549,-0.02976,
1403636592,-0.01942,-0.19954,-0.07440,0.88569,-0.01228,0.46336,-0.02633,
1403636592,-0.01571,-0.20204,-0.07389,0.88319,-0.01641,0.46815,-0.02338,
1403636592,-0.00624,-0.20848,-0.07433,0.88471,-0.02639,0.46494,-0.02058,
1403636592,0.01047,-0.21884,-0.07603,0.88792,-0.03864,0.45807,-0.01650,
1403636592,0.03212,-0.23032,-0.07853,0.89175,-0.04804,0.44979,-0.01311,
1403636592,0.05790,-0.23887,-0.08004,0.89555,-0.05040,0.44193,-0.01258,
1403636592,0.08779,-0.23961,-0.08082,0.89827,-0.04912,0.43627,-0.01898,
1403636592,0.10392,-0.23645,-0.08032,0.89847,-0.04561,0.43605,-0.02295,
1403636593,0.12039,-0.23069,-0.07936,0.89741,-0.03987,0.43853,-0.02751,
1403636593,0.13648,-0.22243,-0.07849,0.89543,-0.03293,0.44286,-0.03174,
1403636593,0.15220,-0.21189,-0.07798,0.89315,-0.02438,0.44764,-0.03619,
1403636593,0.16699,-0.19922,-0.07809,0.89129,-0.01540,0.45143,-0.03975,
1403636593,0.18089,-0.18429,-0.07825,0.89003,-0.00619,0.45371,-0.04431,
1403636593,0.19297,-0.16655,-0.07862,0.88937,0.00412,0.45436,-0.05071,
1403636593,0.20290,-0.14583,-0.07854,0.88900,0.01467,0.45384,-0.05911,
1403636593,0.20959,-0.12185,-0.07930,0.88905,0.02579,0.45179,-0.06936,
1403636593,0.21260,-0.09590,-0.08033,0.88936,0.03725,0.44884,-0.07876,
1403636593,0.21162,-0.06826,-0.08088,0.88964,0.04845,0.44547,-0.08797,
1403636593,0.20622,-0.03891,-0.08129,0.88966,0.06005,0.44206,-0.09741,
1403636593,0.19703,-0.00886,-0.08109,0.88942,0.07147,0.43885,-0.10594,
1403636593,0.18404,0.02116,-0.08028,0.88866,0.08330,0.43651,-0.11310,
1403636593,0.16705,0.05097,-0.07900,0.88753,0.09278,0.43444,-0.12227,
1403636593,0.14737,0.07962,-0.07715,0.88631,0.09943,0.43279,-0.13138,
1403636593,0.12477,0.10633,-0.07520,0.88503,0.10498,0.43096,-0.14131,
1403636593,0.10083,0.12953,-0.07354,0.88480,0.10948,0.42822,-0.14751,
1403636593,0.07584,0.14811,-0.07250,0.88513,0.11326,0.42562,-0.15024,
1403636593,0.05002,0.16228,-0.07249,0.88566,0.11523,0.42348,-0.15163,
1403636594,-0.00182,0.17519,-0.07513,0.88775,0.11392,0.42098,-0.14729,
1403636594,-0.05068,0.17099,-0.08109,0.89216,0.10310,0.41623,-0.14202,
1403636594,-0.09447,0.15009,-0.08820,0.89878,0.08442,0.40891,-0.13368,
1403636594,-0.13183,0.11419,-0.09411,0.90441,0.05628,0.40642,-0.11704,
1403636594,-0.14749,0.09194,-0.09591,0.90538,0.03902,0.40907,-0.10687,
1403636594,-0.16089,0.06758,-0.09682,0.90511,0.02112,0.41374,-0.09564,
1403636594,-0.17188,0.04137,-0.09712,0.90396,0.00330,0.41941,-0.08327,
1403636594,-0.18009,0.01385,-0.09663,0.90244,-0.01363,0.42484,-0.07023,
1403636594,-0.18494,-0.01425,-0.09604,0.90106,-0.03038,0.42886,-0.05704,
1403636594,-0.18632,-0.04252,-0.09565,0.90006,-0.04608,0.43090,-0.04569,
1403636594,-0.18357,-0.07105,-0.09592,0.89967,-0.06065,0.43088,-0.03536,
1403636594,-0.17677,-0.09949,-0.09667,0.89961,-0.07221,0.42991,-0.02573,
1403636594,-0.16571,-0.12783,-0.09779,0.89955,-0.08129,0.42885,-0.01694,
1403636594,-0.15048,-0.15576,-0.09867,0.89944,-0.08731,0.42815,-0.00892,
1403636594,-0.10969,-0.20931,-0.09999,0.89766,-0.09373,0.43057,0.00518,
1403636594,-0.08488,-0.23327,-0.10070,0.89573,-0.09363,0.43451,0.01072,
1403636595,-0.05821,-0.25433,-0.10159,0.89330,-0.09227,0.43965,0.01424,
1403636595,-0.03081,-0.27087,-0.10239,0.89053,-0.09290,0.44509,0.01476,
1403636595,-0.00405,-0.28249,-0.10324,0.88840,-0.09270,0.44940,0.01397,
1403636595,0.02154,-0.28825,-0.10383,0.88664,-0.09304,0.45284,0.01219,
1403636595,0.04538,-0.28763,-0.10433,0.88568,-0.09049,0.45528,0.01022,
1403636595,0.06745,-0.28037,-0.10528,0.88511,-0.08556,0.45741,0.00629,
1403636595,0.08725,-0.26618,-0.10705,0.88474,-0.07675,0.45973,0.00084,
1403636595,0.10525,-0.24571,-0.10892,0.88435,-0.06638,0.46205,-0.00539,
1403636595,0.11984,-0.21913,-0.11050,0.88382,-0.05261,0.46471,-0.01210,
1403636595,0.13074,-0.18733,-0.11192,0.88342,-0.03655,0.46672,-0.02016,
1403636595,0.13745,-0.15103,-0.11319,0.88285,-0.01930,0.46815,-0.03220,
1403636595,0.14018,-0.11216,-0.11458,0.88283,-0.00095,0.46766,-0.04364,
1403636595,0.13954,-0.07248,-0.11622,0.88320,0.01633,0.46535,-0.05599,
1403636595,0.13574,-0.03342,-0.11778,0.88353,0.03233,0.46233,-0.06771,
1403636595,0.12862,0.00364,-0.11910,0.88371,0.04642,0.45875,-0.08030,
1403636595,0.11872,0.03711,-0.12016,0.88354,0.05982,0.45534,-0.09185,
1403636595,0.10616,0.06594,-0.12113,0.88338,0.07159,0.45188,-0.10154,
1403636595,0.09155,0.08917,-0.12170,0.88305,0.08140,0.44929,-0.10831,
1403636595,0.07603,0.10611,-0.12234,0.88285,0.08736,0.44730,-0.11340,
1403636596,0.04338,0.11882,-0.12310,0.88354,0.09334,0.44344,-0.11833,
1403636596,0.01136,0.10356,-0.12500,0.88557,0.09569,0.43902,-0.11775,
1403636596,-0.01759,0.06505,-0.12877,0.88847,0.08912,0.43681,-0.10900,
1403636596,-0.04294,0.01054,-0.13418,0.89123,0.07416,0.43845,-0.08928,
1403636596,-0.05488,-0.01976,-0.13707,0.89244,0.06393,0.43980,-0.07775,
1403636596,-0.06651,-0.05012,-0.14014,0.89383,0.05135,0.44036,-0.06723,
1403636596,-0.07861,-0.07916,-0.14278,0.89538,0.03885,0.43994,-0.05686,
1403636596,-0.09223,-0.10565,-0.14489,0.89726,0.02690,0.43824,-0.04637,
1403636596,-0.10727,-0.12803,-0.14641,0.89891,0.01422,0.43634,-0.03698,
1403636596,-0.12360,-0.14472,-0.14741,0.90024,0.00272,0.43437,-0.02955,
1403636596,-0.14052,-0.15449,-0.14731,0.90100,-0.00631,0.43306,-0.02483,
1403636596,-0.15782,-0.15719,-0.14573,0.90094,-0.01275,0.43318,-0.02230,
1403636596,-0.19483,-0.14228,-0.13780,0.89961,-0.02089,0.43559,-0.02303,
1403636596,-0.23704,-0.11162,-0.12508,0.89741,-0.02227,0.44010,-0.02162,
1403636596,-0.25877,-0.09400,-0.11849,0.89605,-0.02016,0.44298,-0.02115,
1403636597,-0.29705,-0.05989,-0.10710,0.89384,-0.01329,0.44773,-0.02025,
1403636597,-0.32451,-0.03152,-0.09992,0.89439,-0.01080,0.44675,-0.01927,
1403636597,-0.33532,-0.01395,-0.09796,0.89492,-0.00663,0.44577,-0.01927,
1403636597,-0.32350,-0.00900,-0.09970,0.89238,-0.00221,0.45097,-0.01664,
1403636597,-0.30904,-0.01018,-0.10115,0.89108,-0.00093,0.45359,-0.01508,
1403636597,-0.26475,-0.01782,-0.10456,0.89213,0.00097,0.45165,-0.01098,
1403636597,-0.20595,-0.02870,-0.10934,0.89721,0.00346,0.44142,-0.01223,
1403636597,-0.17307,-0.03428,-0.11078,0.89941,0.00793,0.43678,-0.01501,
1403636597,-0.10250,-0.04469,-0.10918,0.90072,0.01982,0.43335,-0.02263,
1403636597,-0.06659,-0.04850,-0.10726,0.89987,0.02735,0.43450,-0.02632,
1403636597,-0.03070,-0.05053,-0.10482,0.89851,0.03426,0.43650,-0.03138,
1403636597,0.00388,-0.05132,-0.10302,0.89709,0.04280,0.43840,-0.03468,
1403636597,0.03625,-0.05003,-0.10168,0.89567,0.05116,0.44002,-0.03918,
1403636598,0.06479,-0.04680,-0.10095,0.89397,0.06116,0.44176,-0.04382,
1403636598,0.08844,-0.04095,-0.10114,0.89183,0.06976,0.44400,-0.05137,
1403636598,0.10616,-0.03287,-0.10174,0.88906,0.07786,0.44702,-0.06067,
1403636598,0.12206,-0.01138,-0.10403,0.88277,0.09300,0.45363,-0.07924,
1403636598,0.11313,0.01210,-0.10570,0.87695,0.10544,0.45999,-0.09089,
1403636598,0.08491,0.02972,-0.10706,0.87319,0.11712,0.46359,-0.09438,
1403636598,0.06605,0.03558,-0.10811,0.87276,0.12211,0.46316,-0.09417,
1403636598,0.02245,0.04215,-0.11172,0.87502,0.12732,0.45763,-0.09328,
1403636598,-0.00054,0.04286,-0.11480,0.87780,0.12735,0.45219,-0.09368,
1403636598,-0.02281,0.04147,-0.11859,0.88154,0.12707,0.44533,-0.09174,
1403636598,-0.06050,0.03419,-0.13000,0.89052,0.12679,0.42865,-0.08457,
1403636598,-0.07379,0.02916,-0.13681,0.89405,0.12549,0.42233,-0.08102,
1403636598,-0.08220,0.02333,-0.14353,0.89634,0.12518,0.41853,-0.07580,
1403636598,-0.08552,0.01750,-0.15094,0.89768,0.12320,0.41698,-0.07155,
1403636599,-0.07673,0.00663,-0.16582,0.89659,0.12287,0.41997,-0.06815,
1403636599,-0.05060,-0.00161,-0.17908,0.89054,0.12573,0.43090,-0.07384,
1403636599,-0.01510,-0.00718,-0.19347,0.88150,0.13075,0.44586,-0.08414,
1403636599,0.00305,-0.00913,-0.20235,0.87562,0.13382,0.45509,-0.09092,
1403636599,0.03718,-0.01292,-0.22364,0.86350,0.13590,0.47486,-0.10200,
1403636599,0.06714,-0.01669,-0.24773,0.85364,0.13451,0.49205,-0.10536,
1403636599,0.08999,-0.01884,-0.26978,0.84500,0.13414,0.50590,-0.10980,
1403636599,0.10653,-0.01969,-0.28482,0.83262,0.13337,0.52364,-0.12145,
1403636599,0.11407,-0.01990,-0.28988,0.82385,0.13251,0.53717,-0.12314,
1403636599,0.12122,-0.01971,-0.29432,0.81527,0.12945,0.55016,-0.12613,
1403636599,0.12747,-0.01958,-0.29851,0.80785,0.12666,0.56112,-0.12837,
1403636599,0.13837,-0.01931,-0.30795,0.79957,0.12290,0.57415,-0.12623,
1403636600,0.14659,-0.01907,-0.31774,0.80016,0.11824,0.57576,-0.11939,
1403636600,0.15143,-0.01934,-0.32676,0.80488,0.11257,0.57115,-0.11527,
1403636600,0.15350,-0.02071,-0.33464,0.80591,0.11066,0.57044,-0.11342,
1403636600,0.15360,-0.02308,-0.33497,0.79569,0.11019,0.58426,-0.11568,
1403636600,0.15266,-0.02768,-0.33837,0.79022,0.10181,0.59167,-0.12292,
1403636624,0.15141,-0.03069,-0.33837,0.79560,0.09862,0.58575,-0.11914,
1403636624,0.14906,-0.03561,-0.33851,0.80087,0.09738,0.57937,-0.11602,
1403636625,0.14495,-0.04314,-0.33825,0.80605,0.09595,0.57311,-0.11232,
1403636625,0.14064,-0.05326,-0.33785,0.80550,0.09655,0.57484,-0.10681,
1403636625,0.13814,-0.05959,-0.33880,0.80515,0.09888,0.57566,-0.10284,
1403636625,0.13049,-0.07480,-0.33894,0.80521,0.10537,0.57583,-0.09464,
1403636625,0.12534,-0.08336,-0.33701,0.80702,0.10998,0.57331,-0.08911,
1403636625,0.11938,-0.09254,-0.33333,0.81047,0.11562,0.56838,-0.08196,
1403636625,0.11296,-0.10134,-0.32717,0.81370,0.12079,0.56361,-0.07516,
1403636625,0.10645,-0.10930,-0.31880,0.81686,0.12414,0.55887,-0.07065,
1403636625,0.10025,-0.11616,-0.30860,0.82024,0.12657,0.55375,-0.06748,
1403636625,0.09509,-0.12123,-0.29671,0.82319,0.12751,0.54919,-0.06699,
1403636625,0.09081,-0.12473,-0.28363,0.82501,0.12497,0.54658,-0.07065,
1403636625,0.08775,-0.12736,-0.26926,0.82443,0.12280,0.54742,-0.07457,
1403636625,0.08454,-0.13052,-0.24295,0.82035,0.11923,0.55336,-0.08131,
1403636626,0.09876,-0.12401,-0.23844,0.81953,0.12273,0.55309,-0.08606,
1403636626,0.10466,-0.12033,-0.22761,0.81653,0.12289,0.55737,-0.08676,
1403636626,0.11107,-0.11634,-0.21254,0.81355,0.12251,0.56155,-0.08829,
1403636626,0.11785,-0.11199,-0.19321,0.81012,0.12161,0.56633,-0.09049,
1403636626,0.12502,-0.10736,-0.17102,0.80805,0.12079,0.56916,-0.09234,
1403636626,0.13829,-0.09827,-0.12204,0.80503,0.11982,0.57320,-0.09488,
1403636626,0.14432,-0.09381,-0.09805,0.80453,0.11751,0.57374,-0.09877,
1403636626,0.15530,-0.08572,-0.05258,0.80423,0.11174,0.57371,-0.10763,
1403636626,0.17972,-0.08062,0.01364,0.80341,0.10846,0.57431,-0.11373,
1403636627,0.19238,-0.08853,0.02080,0.79810,0.11481,0.58178,-0.10666,
1403636627,0.19686,-0.11566,0.00793,0.79913,0.12384,0.57942,-0.10165,
1403636627,0.19267,-0.12567,-0.00447,0.80424,0.12568,0.57221,-0.09986,
1403636627,0.18655,-0.13622,-0.01740,0.80902,0.12672,0.56551,-0.09809,
1403636627,0.17221,-0.16540,0.00007,0.80456,0.12549,0.57168,-0.10063,
1403636628,0.16467,-0.18036,0.03763,0.80494,0.12090,0.57190,-0.10191,
1403636628,0.15886,-0.19252,0.05283,0.80739,0.11380,0.57064,-0.09762,
1403636628,0.15170,-0.20669,0.05150,0.81295,0.10776,0.56494,-0.09134,
1403636628,0.14831,-0.21449,0.04675,0.81699,0.10399,0.56050,-0.08689,
1403636628,0.14448,-0.23006,0.03478,0.82440,0.09520,0.55261,-0.07700,
1403636628,0.14785,-0.25023,0.02481,0.83042,0.08592,0.54661,-0.06511,
1403636628,0.15909,-0.26009,0.03298,0.82614,0.08029,0.55426,-0.06196,
1403636628,0.16587,-0.26491,0.04169,0.82129,0.07695,0.56183,-0.06245,
1403636628,0.17346,-0.26929,0.05165,0.81673,0.07374,0.56874,-0.06366,
1403636628,0.18086,-0.27324,0.06257,0.81345,0.06992,0.57362,-0.06610,
1403636628,0.19500,-0.28260,0.08646,0.81033,0.06421,0.57805,-0.07149,
1403636629,0.24940,-0.36353,0.13785,0.81493,0.06165,0.57231,-0.06739,
1403636629,0.26124,-0.38917,0.13602,0.82033,0.05866,0.56591,-0.05802,
1403636629,0.27068,-0.41506,0.14227,0.82441,0.05537,0.56087,-0.05215,
1403636629,0.27772,-0.44247,0.15792,0.82593,0.05162,0.55941,-0.04734,
1403636629,0.28779,-0.47040,0.17262,0.82611,0.04332,0.56031,-0.04156,
